Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular season,24,Fri,2024-04-12,19:00 (15:00),Wellington,1–0,Melb Victory,6360,Sky Stadium,Daniel Elder,Match Report,
Regular season,24,Fri,2024-04-12,19:15 (17:45),Adelaide,1–2,Macarthur FC,12562,Coopers Stadium,Ben Abraham,Match Report,
Regular season,24,Sat,2024-04-13,15:30 (13:30),Western United,0–2,Central Coast,3043,Wyndham Regional Football Facility,Jonathan Barreiro,Match Report,
Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular season,24,Sat,2024-04-13,17:30 (15:30),Brisbane,0–2,Newcastle,7486,Suncorp Stadium,Adam Kersey,Match Report,
Regular season,24,Sat,2024-04-13,19:45 (17:45),Sydney FC,2–1,W Sydney,26155,Allianz Stadium,Alireza Faghani,Match Report,
Regular season,24,Sun,2024-04-14,15:00 (13:00),Melb City,8–0,Perth Glory,4580,AAMI Park,Tim Danaskos,Match Report,
,,,,,,,,,,,,
Regular season,13,Tue,2024-04-16,19:00 (17:00),Western United,3–3,Adelaide,2086,Wyndham Regional Football Facility,Jack Morgan,Match Report,
,,,,,,,,,,,,
Regular season,25,Fri,2024-04-19,19:45 (17:45),Newcastle,1–1,Wellington,4376,McDonald Jones Stadium,Alireza Faghani,Match Report,
Regular season,25,Sat,2024-04-20,15:30 (13:30),W Sydney,1–2,Melb City,10098,CommBank Stadium,Ben Abraham,Match Report,
Regular season,25,Sat,2024-04-20,17:30 (15:30),Melb Victory,0–0,Brisbane,8202,AAMI Park,Jack Morgan,Match Report,
Regular season,25,Sat,2024-04-20,19:45 (17:45),Macarthur FC,1–0,Sydney FC,7723,Campbelltown Sports Stadium,Daniel Elder,Match Report,
Regular season,25,Sun,2024-04-21,15:00,Perth Glory,3–4,Western United,4651,HBF Park,Shane Skinner,Match Report,
,,,,,,,,,,,,
Regular season,26,Fri,2024-04-26,19:45 (17:45),Brisbane,3–4,Adelaide,7051,Suncorp Stadium,Lachlan Keevers,Match Report,
Regular season,26,Sat,2024-04-27,17:15 (15:15),Newcastle,1–3,Central Coast,9416,McDonald Jones Stadium,Daniel Elder,Match Report,
Regular season,26,Sat,2024-04-27,19:15 (15:15),Wellington,3–0,Macarthur FC,15428,Sky Stadium,Ben Abraham,Match Report,
